pattern	path	line	column	classification	active	criticality	mutability	risk	entrypoint_related	excerpt
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4187	379	histórica	false	baixa	congelada/auxiliar	baixo	false	| acf0cf09285a0ff4bcac | `marcador_preso_contrato_historico` | `preservar` | `_ap003c` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:51:3` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_008` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:592` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão man
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4188	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| 67956c278a4b33a1ff95 | `marcador_preso_contrato_historico` | `preservar` | `AP-004C` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:51:161` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_008` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:592` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4189	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| 5542d5be6fa4c8069042 | `marcador_preso_contrato_historico` | `preservar` | `AP-004D` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:51:169` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_008` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:592` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4190	379	histórica	false	baixa	congelada/auxiliar	baixo	false	| 5db228c45332aa798e3f | `marcador_preso_contrato_historico` | `preservar` | `_ap003c` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:52:3` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_009` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:603` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão man
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4191	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| 0e62ab91f55ad4a3fa56 | `marcador_preso_contrato_historico` | `preservar` | `AP-004C` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:52:161` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_009` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:603` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4192	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| 37252b4a039d4bf493d8 | `marcador_preso_contrato_historico` | `preservar` | `AP-004D` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:52:169` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_009` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:603` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4193	379	histórica	false	baixa	congelada/auxiliar	baixo	false	| d971628c10f0a108c757 | `marcador_preso_contrato_historico` | `preservar` | `_ap003c` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:53:3` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_010` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:614` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão man
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4194	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| 8b28983530f15f0a7285 | `marcador_preso_contrato_historico` | `preservar` | `AP-004C` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:53:161` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_010` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:614` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4195	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| 5b289cdff1faac221e4a | `marcador_preso_contrato_historico` | `preservar` | `AP-004D` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:53:169` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_010` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:614` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4196	379	histórica	false	baixa	congelada/auxiliar	baixo	false	| 817ff9d93d6382a83c5e | `marcador_preso_contrato_historico` | `preservar` | `_ap003c` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:54:3` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_011` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:625` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão man
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4197	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| 289a0cd474edc69959fe | `marcador_preso_contrato_historico` | `preservar` | `AP-004C` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:54:161` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_011` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:625` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4198	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| 37fd86a5dfcf9553ee7f | `marcador_preso_contrato_historico` | `preservar` | `AP-004D` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:54:169` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_011` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:625` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4199	376	histórica	false	baixa	congelada/auxiliar	baixo	false	| 4612bcbc5b674466d0f4 | `marcador_preso_contrato_historico` | `preservar` | `_ap003d` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:55:3` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003d_stage_001` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:636` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão manual
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4200	378	histórica	false	baixa	congelada/auxiliar	baixo	false	| e6526e8df061b047d59e | `marcador_preso_contrato_historico` | `preservar` | `AP-004C` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:55:158` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003d_stage_001` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:636` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão manu
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4201	378	histórica	false	baixa	congelada/auxiliar	baixo	false	| 62df657b425ca1164adc | `marcador_preso_contrato_historico` | `preservar` | `AP-004D` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:55:166` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003d_stage_001` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:636` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão manu
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4202	379	histórica	false	baixa	congelada/auxiliar	baixo	false	| 1416bc7cc39aa49ab869 | `marcador_preso_contrato_historico` | `preservar` | `_ap003c` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:56:3` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_012` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:673` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão man
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4203	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| a2f0850feb78a534698f | `marcador_preso_contrato_historico` | `preservar` | `AP-004C` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:56:161` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_012` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:673` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4204	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| 4fa6784cdce4122ebb0f | `marcador_preso_contrato_historico` | `preservar` | `AP-004D` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:56:169` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_012` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:673` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4205	379	histórica	false	baixa	congelada/auxiliar	baixo	false	| 8e6ce3d885c8d722f00b | `marcador_preso_contrato_historico` | `preservar` | `_ap003c` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:57:3` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_013` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:683` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão man
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4206	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| b97465c4fdac4076858f | `marcador_preso_contrato_historico` | `preservar` | `AP-004C` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:57:161` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_013` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:683` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4207	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| d4a4744e63ac1af41cce | `marcador_preso_contrato_historico` | `preservar` | `AP-004D` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:57:169` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_013` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:683` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4208	379	histórica	false	baixa	congelada/auxiliar	baixo	false	| 76e1958f2514aba23c08 | `marcador_preso_contrato_historico` | `preservar` | `_ap003c` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:58:3` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_014` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:694` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão man
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4209	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| acd59d26f100cddea8f6 | `marcador_preso_contrato_historico` | `preservar` | `AP-004C` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:58:161` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_014` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:694` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4210	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| b8c1e1eaa529c10856c4 | `marcador_preso_contrato_historico` | `preservar` | `AP-004D` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:58:169` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_014` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:694` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4211	379	histórica	false	baixa	congelada/auxiliar	baixo	false	| e0e60524c6cea3986022 | `marcador_preso_contrato_historico` | `preservar` | `_ap003c` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:59:3` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_015` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:705` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão man
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4212	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| ddc11295d3d386b2cda3 | `marcador_preso_contrato_historico` | `preservar` | `AP-004C` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:59:161` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_015` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:705` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4213	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| 3a511d2aaf5565a80220 | `marcador_preso_contrato_historico` | `preservar` | `AP-004D` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:59:169` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_015` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:705` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4214	379	histórica	false	baixa	congelada/auxiliar	baixo	false	| 0a25cbe0fdceedde33d7 | `marcador_preso_contrato_historico` | `preservar` | `_ap003c` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:60:3` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_016` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:716` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão man
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4215	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| 970123c2cebb1b88373b | `marcador_preso_contrato_historico` | `preservar` | `AP-004C` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:60:161` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_016` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:716` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4216	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| a240b96dd0afe8806ce1 | `marcador_preso_contrato_historico` | `preservar` | `AP-004D` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:60:169` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_016` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:716` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4217	379	histórica	false	baixa	congelada/auxiliar	baixo	false	| 3f0ccf80f81a25fbe4d0 | `marcador_preso_contrato_historico` | `preservar` | `_ap003c` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:61:3` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_017` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:727` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão man
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4218	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| 04458bc921bd7500bfa9 | `marcador_preso_contrato_historico` | `preservar` | `AP-004C` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:61:161` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_017` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:727` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4219	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| 8d0d39402f7f44dd0362 | `marcador_preso_contrato_historico` | `preservar` | `AP-004D` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:61:169` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_017` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:727` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4220	379	histórica	false	baixa	congelada/auxiliar	baixo	false	| a17969352d7697b233db | `marcador_preso_contrato_historico` | `preservar` | `_ap003c` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:62:3` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_018` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:738` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão man
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4221	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| fd0243141339a4961ef4 | `marcador_preso_contrato_historico` | `preservar` | `AP-004C` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:62:161` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_018` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:738` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4222	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| 8c79f442816549a97cba | `marcador_preso_contrato_historico` | `preservar` | `AP-004D` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:62:169` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_018` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:738` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4223	379	histórica	false	baixa	congelada/auxiliar	baixo	false	| b754dc6094f76d144caf | `marcador_preso_contrato_historico` | `preservar` | `_ap003c` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:63:3` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_019` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:752` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão man
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4224	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| c47b7b85fd6f5eed40b8 | `marcador_preso_contrato_historico` | `preservar` | `AP-004C` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:63:161` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_019` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:752` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
academic_pipeline_rc10	docs/refactor/academic-pipeline/AP-004/AP-004D_VERSION_MARKER_INVENTORY.md	4225	381	histórica	false	baixa	congelada/auxiliar	baixo	false	| 1f1d3455ab65999d7cec | `marcador_preso_contrato_historico` | `preservar` | `AP-004D` | `—` | `software/academic_pipeline_rc10_7_conformidade/docs/refactor/academic-pipeline/AP-004/AP-004C_INTERNAL_SYMBOL_INVENTORY.md:63:169` | `text` | `—` | `sim` | compatibilidade histórica, histórico de refatoração | \| `_ap003c_dispatch_019` \| `—` \| alias \| `app_bundle/scripts/pipeline/academic_pipeline_rc10.py:752` \| renomeação de alto risco \| `deferred_structural_symbol` \| AP-004C/AP-004D (revisão m
